Time(ms),Temp(C),Pressure(hPa),Alt(m),FiltAlt(m),AccX(g),AccY(g),AccZ(g),GyroX(deg/s),GyroY(deg/s),GyroZ(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),LM35Temp(C)
68125,22.21,997.04,136.02,136.16,0.04,-0.07,1.15,4.74,-0.79,10.86,53.12,77.03,767.10,21.00
68157,22.21,997.04,136.07,136.14,0.04,-0.07,1.14,4.56,-0.91,11.03,53.12,77.02,767.46,20.51
68189,22.21,997.04,136.07,136.13,0.04,-0.07,1.15,4.45,-0.74,10.83,53.11,77.02,767.80,21.48
68220,22.21,997.04,136.07,136.12,0.04,-0.08,1.15,4.62,-0.24,11.05,53.10,77.03,768.15,21.00
68252,22.21,997.05,136.01,136.09,0.04,-0.07,1.15,4.69,-0.30,10.93,53.09,77.04,768.50,21.48
68286,22.21,997.05,136.01,136.08,0.04,-0.07,1.14,4.69,-0.71,11.11,53.11,77.04,768.87,20.02
68317,22.21,997.05,136.01,136.06,0.04,-0.07,1.15,4.60,-0.38,10.97,53.10,77.05,769.21,21.48
68348,22.21,997.05,135.96,136.04,0.04,-0.07,1.15,4.63,-0.27,10.97,53.09,77.05,769.55,21.00
68380,22.21,997.05,135.96,136.03,0.04,-0.07,1.14,4.72,-0.50,10.89,53.09,77.06,769.90,20.02
68412,22.21,997.05,135.96,136.01,0.03,-0.07,1.15,4.63,-1.00,10.96,53.09,77.05,770.25,21.48
68445,22.21,997.07,135.82,135.98,0.04,-0.07,1.14,4.80,-0.56,11.06,53.10,77.05,770.62,21.00
68476,22.21,997.07,135.82,135.94,0.03,-0.07,1.15,4.71,-0.91,11.06,53.09,77.05,770.96,21.48
68508,22.21,997.07,135.82,135.92,0.05,-0.07,1.15,4.74,-1.18,11.17,53.10,77.02,771.32,21.00
68540,22.21,997.07,135.81,135.90,0.04,-0.07,1.14,4.68,-0.97,11.15,53.09,77.02,771.68,21.48
68571,22.21,997.07,135.81,135.88,0.04,-0.07,1.15,4.48,-0.67,10.86,53.09,77.02,772.02,21.48
68603,22.21,997.07,135.81,135.86,0.04,-0.07,1.14,4.51,-0.54,11.02,53.08,77.02,772.37,21.48
68637,22.21,997.08,135.71,135.83,0.04,-0.07,1.14,4.62,-0.97,11.08,53.09,77.01,772.74,21.48
68669,22.21,997.08,135.71,135.81,0.04,-0.07,1.15,4.77,-0.85,11.05,53.09,77.00,773.10,20.51
68701,22.21,997.08,135.71,135.79,0.04,-0.07,1.14,4.69,-0.60,11.08,53.09,77.00,773.45,20.51
68732,22.21,997.09,135.64,135.76,0.04,-0.07,1.15,4.68,-0.47,10.94,53.09,77.01,773.79,21.48
68764,22.21,997.09,135.64,135.73,0.04,-0.07,1.14,4.66,-0.12,10.86,53.09,77.02,774.14,21.48
68798,22.21,997.09,135.64,135.71,0.04,-0.07,1.14,4.59,-0.73,11.03,53.09,77.02,774.51,21.00
68829,22.21,997.11,135.44,135.66,0.05,-0.07,1.15,4.60,-0.42,10.93,53.08,77.02,774.85,20.02
68860,22.21,997.11,135.44,135.62,0.04,-0.07,1.15,4.76,-0.31,10.91,53.08,77.03,775.19,21.00
68892,22.21,997.11,135.44,135.58,0.04,-0.07,1.14,4.97,-0.45,10.96,53.08,77.04,775.54,21.48
68924,22.21,997.12,135.37,135.54,0.04,-0.07,1.14,4.79,-1.11,11.03,53.09,77.02,775.89,20.51
68955,22.21,997.12,135.37,135.51,0.04,-0.07,1.15,4.76,-1.06,11.26,53.09,77.01,776.25,21.00
68989,22.21,997.12,135.37,135.48,0.04,-0.07,1.14,4.65,-0.44,10.86,53.09,77.02,776.61,20.51
69021,22.21,997.13,135.29,135.44,0.04,-0.07,1.14,4.88,-0.85,10.96,53.10,77.02,776.96,21.00
69053,22.21,997.13,135.29,135.41,0.03,-0.07,1.14,4.76,-1.02,11.02,53.10,77.01,777.31,20.51
69085,22.21,997.13,135.29,135.39,0.04,-0.07,1.15,4.83,-0.92,11.11,53.11,77.00,777.67,20.51
69116,22.21,997.14,135.21,135.35,0.03,-0.07,1.14,4.63,-1.06,11.00,53.10,76.99,778.01,21.48
69148,22.21,997.14,135.21,135.32,0.04,-0.08,1.14,4.77,-0.83,10.94,53.10,76.99,778.36,20.51
69188,22.21,997.14,135.21,135.30,0.04,-0.07,1.14,4.69,-0.41,10.86,53.13,77.00,778.80,20.51
69219,22.21,997.17,134.98,135.24,0.04,-0.07,1.15,4.65,-0.91,11.22,53.12,76.99,779.14,21.48
69250,22.21,997.17,134.98,135.19,0.04,-0.07,1.15,4.76,-0.92,11.18,53.13,76.98,779.49,20.02
69282,22.21,997.17,134.98,135.15,0.04,-0.07,1.15,4.46,-0.89,10.91,53.12,76.97,779.84,20.51
69314,22.21,997.15,135.09,135.13,0.04,-0.07,1.15,4.66,-0.67,10.93,53.12,76.97,780.19,21.48
69347,22.21,997.15,135.09,135.13,0.04,-0.07,1.15,4.62,-0.70,11.02,53.12,76.98,780.55,21.97
69378,22.21,997.15,135.09,135.12,0.04,-0.07,1.15,4.56,-0.89,11.02,53.11,76.97,780.89,20.51
69410,22.21,997.18,134.90,135.07,0.03,-0.07,1.15,4.53,-0.50,11.00,53.10,76.98,781.25,20.51
69442,22.21,997.18,134.90,135.04,0.04,-0.07,1.15,4.62,-0.45,11.06,53.10,76.99,781.60,20.02
69473,22.21,997.18,134.90,135.01,0.03,-0.07,1.14,4.71,-0.44,11.00,53.10,77.00,781.94,21.97
69504,22.21,997.18,134.86,134.98,0.04,-0.07,1.14,4.76,-0.77,11.11,53.09,77.00,782.28,21.00
69538,22.21,997.18,134.86,134.96,0.04,-0.07,1.15,4.60,-0.39,10.86,53.10,77.01,782.65,20.02
69570,22.21,997.18,134.86,134.94,0.04,-0.07,1.14,4.62,-0.38,10.94,53.09,77.02,783.00,21.00
69601,22.21,997.19,134.76,134.90,0.03,-0.07,1.15,4.98,-1.02,11.09,53.10,77.01,783.35,21.48
69632,22.21,997.19,134.76,134.87,0.03,-0.07,1.14,4.72,-0.99,11.05,53.09,77.01,783.69,20.51
69664,22.21,997.19,134.76,134.85,0.04,-0.07,1.15,4.86,-1.15,11.11,53.10,77.00,784.05,21.48
69698,22.21,997.22,134.57,134.79,0.04,-0.07,1.15,4.88,-1.20,11.31,53.12,76.98,784.43,21.48
69729,22.21,997.22,134.57,134.75,0.04,-0.07,1.15,4.54,-0.86,10.99,53.11,76.97,784.77,21.00
69760,22.21,997.22,134.57,134.71,0.04,-0.07,1.14,4.54,-0.86,10.96,53.10,76.97,785.11,21.48
69792,22.21,997.21,134.64,134.70,0.04,-0.08,1.15,4.59,-0.44,11.05,53.09,76.98,785.46,21.00
69824,22.21,997.21,134.64,134.69,0.04,-0.06,1.15,4.76,-0.25,10.99,53.10,76.99,785.82,20.51
69855,22.21,997.21,134.64,134.68,0.04,-0.07,1.14,4.85,-0.63,11.23,53.10,76.99,786.16,21.00
69888,22.21,997.23,134.45,134.63,0.04,-0.07,1.14,4.54,-0.12,10.91,53.10,77.01,786.52,20.51
69920,22.21,997.23,134.45,134.60,0.05,-0.06,1.14,4.59,-0.47,10.79,53.10,77.01,786.87,21.00
69952,22.21,997.23,134.45,134.57,0.04,-0.07,1.14,4.82,-0.57,10.94,53.10,77.02,787.22,21.48
69983,22.21,997.24,134.38,134.53,0.03,-0.07,1.15,4.59,-0.92,11.02,53.09,77.01,787.56,21.00
70014,22.21,997.24,134.38,134.50,0.03,-0.08,1.15,4.60,-0.65,11.12,53.08,77.02,787.91,21.00
70048,22.21,997.24,134.38,134.48,0.04,-0.07,1.14,4.74,-1.12,11.02,53.09,77.01,788.28,21.48
70080,22.21,997.25,134.27,134.44,0.04,-0.07,1.15,4.69,-1.18,11.08,53.09,76.99,788.63,21.00
70111,22.21,997.25,134.27,134.40,0.04,-0.07,1.16,4.56,-0.51,10.96,53.08,77.00,788.97,21.48
70142,22.21,997.25,134.27,134.38,0.04,-0.07,1.15,4.71,-0.10,10.86,53.08,77.01,789.31,20.51
70174,22.21,997.25,134.30,134.36,0.03,-0.07,1.16,4.69,-0.41,11.00,53.08,77.02,789.66,20.51
70206,22.21,997.25,134.30,134.35,0.04,-0.07,1.14,4.83,-1.02,11.09,53.08,77.01,790.02,21.00
70239,22.21,997.25,134.30,134.34,0.03,-0.07,1.15,4.69,-0.31,10.97,53.08,77.03,790.38,21.48
70270,22.21,997.26,134.17,134.31,0.05,-0.07,1.15,4.86,-0.82,11.11,53.09,77.01,790.72,21.48
70302,22.21,997.26,134.17,134.28,0.04,-0.07,1.15,4.74,-0.88,11.23,53.09,77.01,791.08,21.48
70334,22.21,997.26,134.17,134.26,0.04,-0.07,1.14,4.76,-1.05,10.99,53.09,77.00,791.44,21.00
70365,22.21,997.28,134.02,134.21,0.04,-0.07,1.15,4.62,-0.51,10.94,53.09,77.00,791.77,21.00
70396,22.21,997.28,134.02,134.17,0.04,-0.07,1.15,4.63,-0.24,10.97,53.08,77.01,792.11,21.00
70430,22.21,997.28,134.02,134.14,0.04,-0.06,1.15,4.59,-0.77,10.99,53.09,77.00,792.49,20.51
70462,22.21,997.29,133.94,134.10,0.03,-0.06,1.14,4.69,-0.53,11.03,53.09,77.01,792.84,21.00
70493,22.21,997.29,133.94,134.07,0.04,-0.07,1.15,4.74,-0.34,11.03,53.09,77.02,793.18,21.00
70524,22.21,997.29,133.94,134.04,0.05,-0.07,1.15,4.71,-0.60,11.08,53.08,77.02,793.53,20.51
70556,22.21,997.30,133.89,134.01,0.04,-0.07,1.15,4.98,-0.80,10.96,53.09,77.01,793.88,21.97
70590,22.21,997.30,133.89,133.99,0.04,-0.07,1.15,4.59,-0.18,10.96,53.10,77.03,794.25,20.51
70621,22.21,997.30,133.89,133.97,0.04,-0.07,1.15,4.85,-0.51,11.08,53.10,77.03,794.59,21.97
70652,22.21,997.32,133.68,133.91,0.03,-0.07,1.15,4.76,-0.96,11.17,53.09,77.03,794.94,20.51
70684,22.21,997.32,133.68,133.87,0.04,-0.07,1.16,4.83,-1.03,11.20,53.09,77.02,795.30,20.51
70716,22.21,997.32,133.68,133.83,0.04,-0.07,1.15,4.69,-0.86,10.96,53.10,77.01,795.65,20.51
70747,22.20,997.30,133.88,133.84,0.04,-0.07,1.15,4.30,-0.73,10.59,53.08,77.01,795.99,20.02
70781,22.20,997.30,133.88,133.85,0.03,-0.07,1.15,4.85,-1.05,11.29,53.10,77.00,796.36,20.51
70813,22.20,997.30,133.88,133.85,0.04,-0.07,1.14,4.72,-0.80,10.96,53.10,77.00,796.71,21.48
70845,22.21,997.33,133.57,133.80,0.04,-0.07,1.16,4.62,-0.74,10.83,53.10,77.00,797.06,21.00
70877,22.21,997.33,133.57,133.75,0.04,-0.07,1.15,4.72,-0.82,11.02,53.10,76.99,797.41,21.48
70908,22.21,997.33,133.57,133.72,0.04,-0.07,1.14,4.56,-0.50,10.89,53.08,77.00,797.75,21.00
70942,22.21,997.34,133.50,133.67,0.04,-0.07,1.16,4.60,-0.97,11.02,53.09,76.98,798.12,20.51
70974,22.21,997.34,133.50,133.64,0.04,-0.07,1.15,4.60,-0.80,11.03,53.08,76.97,798.48,20.51
71005,22.21,997.34,133.50,133.61,0.04,-0.07,1.14,4.57,-0.33,10.86,53.07,76.98,798.81,20.02
71036,22.21,997.34,133.52,133.59,0.04,-0.07,1.15,4.63,-0.34,10.91,53.07,76.99,799.15,21.48
71068,22.21,997.34,133.52,133.58,0.04,-0.07,1.15,4.91,-0.53,11.05,53.07,76.99,799.50,20.02
71100,22.21,997.34,133.52,133.57,0.04,-0.07,1.14,4.91,-0.79,10.94,53.08,76.99,799.85,21.00
71133,22.21,997.34,133.52,133.56,0.04,-0.07,1.14,4.76,-0.80,11.00,53.09,76.99,800.22,20.51
71164,22.21,997.36,133.33,133.51,0.03,-0.07,1.15,4.68,-0.91,11.09,53.09,76.99,800.56,21.00
71196,22.21,997.36,133.33,133.48,0.04,-0.07,1.15,4.46,-0.99,11.14,53.08,76.98,800.92,20.02
71228,22.21,997.36,133.33,133.45,0.04,-0.07,1.14,4.60,-0.86,10.94,53.07,76.97,801.27,21.00
71259,22.21,997.37,133.30,133.42,0.03,-0.07,1.15,4.50,-0.51,10.93,53.07,76.98,801.62,21.48
71293,22.21,997.37,133.30,133.39,0.04,-0.07,1.14,4.76,-1.08,10.93,53.08,76.97,801.98,21.48
71325,22.21,997.37,133.30,133.37,0.04,-0.07,1.15,4.85,-1.06,11.08,53.08,76.96,802.33,21.48
71357,22.21,997.38,133.21,133.34,0.04,-0.08,1.14,4.82,-0.88,11.03,53.07,76.96,802.68,21.00
71389,22.21,997.38,133.21,133.31,0.04,-0.07,1.14,4.57,-0.68,10.86,53.07,76.96,803.03,21.00
71420,22.21,997.38,133.21,133.29,0.04,-0.07,1.14,4.80,-0.41,10.96,53.07,76.97,803.37,21.48
71452,22.21,997.41,132.93,133.22,0.03,-0.07,1.14,4.62,-0.25,10.96,53.07,76.98,803.72,21.00
71486,22.21,997.41,132.93,133.16,0.04,-0.07,1.14,4.66,-0.79,11.03,53.07,76.98,804.10,21.97
71517,22.21,997.41,132.93,133.12,0.04,-0.07,1.15,4.50,-0.25,10.80,53.06,76.99,804.43,20.51
71548,22.21,997.42,132.85,133.06,0.03,-0.06,1.15,4.51,-0.30,10.93,53.06,77.00,804.77,21.00
71580,22.21,997.42,132.85,133.02,0.04,-0.06,1.14,4.60,-0.39,11.09,53.06,77.01,805.13,21.48
71612,22.21,997.42,132.85,132.99,0.04,-0.07,1.15,4.91,-0.73,10.94,53.07,77.00,805.48,21.00
71643,22.21,997.40,133.02,132.99,0.03,-0.07,1.15,4.83,-0.94,11.11,53.07,77.00,805.83,21.00
71677,22.21,997.40,133.02,133.00,0.04,-0.08,1.14,4.74,-0.44,10.82,53.07,77.01,806.19,21.48
71709,22.21,997.40,133.02,133.00,0.04,-0.07,1.15,4.68,-0.70,10.99,53.07,77.01,806.54,21.48
71741,22.21,997.42,132.88,132.98,0.05,-0.07,1.15,4.85,-0.89,11.02,53.08,76.99,806.89,20.02
71773,22.21,997.42,132.88,132.96,0.04,-0.07,1.15,4.69,-0.94,11.15,53.08,76.98,807.25,21.00
71804,22.21,997.42,132.88,132.94,0.03,-0.07,1.14,4.54,-0.77,10.96,53.07,76.99,807.59,20.51
71838,22.21,997.44,132.71,132.90,0.04,-0.07,1.15,4.79,-0.92,11.17,53.08,76.98,807.97,21.00
71870,22.21,997.44,132.71,132.86,0.04,-0.07,1.14,4.83,-1.14,11.15,53.09,76.97,808.33,21.00
71901,22.21,997.44,132.71,132.83,0.04,-0.07,1.15,4.46,-0.86,10.83,53.08,76.96,808.66,20.51
71932,22.21,997.43,132.74,132.81,0.04,-0.08,1.15,4.79,-0.48,10.88,53.07,76.97,809.00,21.00
71964,22.21,997.43,132.74,132.80,0.03,-0.07,1.16,4.51,-0.21,10.53,53.06,76.99,809.34,21.97
71996,22.21,997.43,132.74,132.79,0.04,-0.07,1.14,4.63,-0.24,10.93,53.06,77.00,809.69,20.51
72029,22.21,997.45,132.62,132.75,0.04,-0.07,1.15,4.63,-0.42,11.08,53.07,77.01,810.05,20.51
72060,22.21,997.45,132.62,132.73,0.04,-0.07,1.14,4.74,-0.16,10.65,53.06,77.02,810.38,20.51
72092,22.21,997.45,132.62,132.70,0.03,-0.07,1.14,4.66,-0.50,10.89,53.06,77.03,810.73,20.51
72124,22.21,997.47,132.42,132.65,0.04,-0.07,1.14,4.83,-0.74,11.02,53.07,77.03,811.08,21.48
72155,22.21,997.47,132.42,132.60,0.04,-0.07,1.14,4.77,-1.25,11.14,53.07,77.01,811.44,20.02
72189,22.21,997.47,132.42,132.57,0.04,-0.07,1.15,4.72,-0.15,10.76,53.08,77.03,811.79,20.51
72221,22.21,997.49,132.26,132.50,0.04,-0.07,1.15,4.77,-0.67,11.05,53.08,77.03,812.15,20.51
72253,22.21,997.49,132.26,132.46,0.04,-0.06,1.15,4.92,-0.70,11.09,53.10,77.03,812.50,21.48
72285,22.21,997.49,132.26,132.42,0.04,-0.07,1.15,4.71,-0.76,11.03,53.10,77.03,812.86,21.00
72316,22.21,997.51,132.13,132.36,0.04,-0.07,1.14,4.91,-1.18,11.18,53.10,77.01,813.20,20.51
72348,22.21,997.51,132.13,132.31,0.04,-0.07,1.14,4.62,-0.85,10.96,53.09,77.00,813.55,20.51
72382,22.21,997.51,132.13,132.28,0.04,-0.07,1.15,4.79,-1.05,11.18,53.10,76.99,813.93,20.51
72413,22.21,997.48,132.33,132.29,0.03,-0.07,1.15,4.74,-0.76,11.20,53.10,76.99,814.28,20.51
72444,22.21,997.48,132.33,132.30,0.04,-0.07,1.14,4.69,-0.50,11.00,53.09,76.99,814.62,21.00
72476,22.21,997.48,132.33,132.30,0.04,-0.07,1.15,4.57,-0.31,10.96,53.08,77.00,814.97,20.02
72508,22.21,997.53,131.90,132.22,0.04,-0.07,1.15,4.68,-0.30,11.03,53.08,77.02,815.33,21.00
72541,22.21,997.53,131.90,132.16,0.03,-0.07,1.14,4.59,-0.41,11.03,53.08,77.03,815.69,20.02
72572,22.21,997.53,131.90,132.11,0.04,-0.07,1.15,4.57,-0.38,11.08,53.07,77.04,816.03,21.00
72604,22.21,997.52,132.03,132.09,0.04,-0.07,1.13,4.68,-0.34,11.06,53.07,77.05,816.39,21.48
72636,22.21,997.52,132.03,132.08,0.04,-0.07,1.15,4.80,-0.79,10.97,53.08,77.04,816.74,21.00
72667,22.21,997.52,132.03,132.07,0.05,-0.07,1.15,4.82,-1.15,10.99,53.08,77.02,817.09,21.00
72699,22.21,997.53,131.93,132.04,0.03,-0.07,1.14,4.85,-1.15,11.18,53.08,77.01,817.44,21.00
72733,22.21,997.53,131.93,132.02,0.04,-0.06,1.15,4.72,-0.96,11.17,53.10,77.00,817.82,20.51
72765,22.21,997.53,131.93,132.00,0.03,-0.07,1.15,4.76,-1.06,11.23,53.10,77.00,818.18,20.02
72797,22.21,997.53,131.88,131.98,0.04,-0.07,1.15,4.85,-0.83,11.00,53.10,77.00,818.53,20.51
72828,22.21,997.53,131.88,131.96,0.04,-0.07,1.15,4.69,-0.76,10.85,53.10,76.99,818.86,20.51
72860,22.21,997.53,131.88,131.94,0.04,-0.07,1.14,4.54,-0.45,10.91,53.09,77.00,819.21,21.00
72894,22.21,997.58,131.52,131.86,0.03,-0.07,1.14,4.62,-1.00,11.05,53.10,76.99,819.59,21.00
72925,22.21,997.58,131.52,131.79,0.04,-0.07,1.15,4.62,-0.50,10.93,53.09,77.00,819.93,20.51
72956,22.21,997.58,131.52,131.74,0.04,-0.07,1.14,4.65,-0.25,10.91,53.09,77.01,820.27,20.02
72988,22.21,997.58,131.50,131.69,0.04,-0.06,1.15,4.68,-0.07,10.73,53.10,77.04,820.61,20.51
73020,22.21,997.58,131.50,131.65,0.04,-0.07,1.15,4.71,-0.60,11.08,53.10,77.03,820.96,21.00
73051,22.21,997.58,131.50,131.62,0.04,-0.07,1.15,4.92,-1.02,11.14,53.11,77.03,821.32,21.48
73085,22.21,997.60,131.34,131.57,0.04,-0.07,1.15,4.63,-0.41,10.89,53.11,77.03,821.68,20.51
73225,22.21,997.62,131.19,131.49,0.04,-0.07,1.15,4.89,-0.85,11.17,53.63,76.94,823.24,21.00
73256,22.21,997.62,131.19,131.43,0.04,-0.07,1.15,4.89,-0.91,11.18,53.61,76.93,823.59,20.51
73288,22.21,997.61,131.29,131.40,0.04,-0.07,1.14,4.80,-1.08,11.09,53.60,76.92,823.94,21.48
73320,22.21,997.61,131.29,131.38,0.03,-0.07,1.15,4.80,-1.12,11.02,53.60,76.91,824.30,21.00
73352,22.21,997.61,131.29,131.36,0.04,-0.07,1.15,4.66,-0.86,11.08,53.59,76.90,824.65,20.51
73385,22.21,997.64,130.99,131.29,0.04,-0.07,1.14,4.66,-0.60,10.85,53.58,76.90,825.01,21.00
73417,22.21,997.64,130.99,131.23,0.03,-0.07,1.15,4.91,-1.08,11.15,53.57,76.90,825.37,21.00
73449,22.21,997.64,130.99,131.18,0.04,-0.07,1.14,4.74,-0.88,10.94,53.56,76.89,825.72,20.51
73480,22.21,997.66,130.85,131.12,0.04,-0.08,1.15,4.56,-0.76,10.62,53.54,76.90,826.05,21.00
73511,22.21,997.66,130.85,131.06,0.04,-0.07,1.15,4.65,-0.60,10.99,53.52,76.90,826.39,21.00
73545,22.21,997.66,130.85,131.02,0.04,-0.06,1.14,4.65,-0.99,11.05,53.53,76.90,826.76,20.02
73577,22.21,997.67,130.74,130.96,0.03,-0.07,1.14,4.69,-0.88,10.86,53.52,76.90,827.11,21.00
73608,22.21,997.67,130.74,130.92,0.03,-0.07,1.15,4.71,-0.28,10.91,53.50,76.91,827.45,21.00
73639,22.21,997.67,130.74,130.88,0.04,-0.07,1.14,4.71,-0.22,11.00,53.49,76.93,827.79,21.48
73671,22.21,997.66,130.82,130.87,0.04,-0.07,1.14,4.82,-0.44,11.02,53.48,76.94,828.14,21.00
73703,22.21,997.66,130.82,130.86,0.04,-0.07,1.14,4.66,-0.85,11.29,53.47,76.94,828.50,20.02
73736,22.21,997.66,130.82,130.85,0.04,-0.08,1.15,4.80,-0.70,11.09,53.47,76.94,828.87,21.48
73767,22.21,997.67,130.76,130.83,0.04,-0.07,1.14,4.86,-0.82,11.09,53.46,76.93,829.21,21.00
73799,22.21,997.67,130.76,130.82,0.04,-0.08,1.15,4.79,-1.23,11.05,53.45,76.92,829.57,21.00
73831,22.21,997.67,130.76,130.81,0.04,-0.06,1.14,4.74,-1.20,11.08,53.45,76.91,829.92,21.00
73862,22.21,997.67,130.75,130.79,0.04,-0.07,1.16,4.71,-0.85,11.02,53.45,76.90,830.27,21.48
73896,22.21,997.67,130.75,130.78,0.04,-0.07,1.16,4.92,-1.00,11.12,53.45,76.89,830.64,21.00
73928,22.21,997.67,130.75,130.78,0.04,-0.07,1.15,4.88,-0.91,11.17,53.44,76.88,831.00,20.51
73960,22.21,997.67,130.72,130.76,0.03,-0.07,1.15,4.72,-1.02,11.00,53.43,76.88,831.35,20.51
73992,22.21,997.67,130.72,130.76,0.03,-0.08,1.15,4.76,-1.00,10.97,53.42,76.87,831.70,20.51
74023,22.21,997.67,130.72,130.75,0.05,-0.07,1.14,4.69,-1.15,11.02,53.40,76.86,832.04,20.51
74055,22.21,997.70,130.49,130.70,0.03,-0.07,1.15,4.69,-0.38,11.03,53.40,76.88,832.40,21.48
74089,22.21,997.70,130.49,130.65,0.04,-0.06,1.15,4.59,-0.45,10.97,53.40,76.88,832.77,20.51
74120,22.21,997.70,130.49,130.62,0.04,-0.07,1.15,4.63,-0.59,10.93,53.39,76.89,833.11,21.48
74151,22.21,997.71,130.43,130.58,0.04,-0.07,1.14,4.68,-0.47,10.88,53.37,76.90,833.44,21.00
74183,22.21,997.71,130.43,130.55,0.04,-0.07,1.15,4.72,-0.38,10.99,53.36,76.91,833.80,21.48
74215,22.21,997.71,130.43,130.53,0.04,-0.07,1.15,4.77,-0.59,10.83,53.36,76.92,834.14,21.00
74248,22.21,997.69,130.61,130.54,0.05,-0.07,1.15,4.60,-0.42,10.96,53.36,76.92,834.50,20.02
74279,22.21,997.69,130.61,130.56,0.04,-0.07,1.14,4.69,-0.67,10.83,53.35,76.92,834.84,21.00
74311,22.21,997.69,130.61,130.57,0.04,-0.06,1.15,4.65,-1.05,11.14,53.35,76.92,835.20,21.48
74343,22.21,997.72,130.35,130.52,0.04,-0.07,1.14,4.88,-1.23,10.96,53.35,76.90,835.55,21.48
74374,22.21,997.72,130.35,130.49,0.14,-0.11,1.13,3.85,0.25,9.86,53.28,76.82,835.86,20.51
74406,22.21,997.72,130.35,130.46,-0.01,-0.07,1.15,6.01,-2.39,14.21,53.32,76.82,836.30,21.00
74440,22.21,997.84,129.34,130.24,0.04,-0.06,1.16,4.01,0.37,9.09,53.31,76.85,836.61,21.00
74472,22.21,997.84,129.34,130.06,0.04,-0.08,1.15,4.98,-1.83,11.51,53.30,76.82,836.98,21.48
74504,22.21,997.84,129.34,129.91,0.01,-0.06,1.16,5.12,-0.54,12.36,53.33,76.86,837.38,20.51
74535,22.21,998.03,127.73,129.48,0.04,-0.07,1.14,4.14,-0.92,9.84,53.30,76.85,837.68,21.48
74567,22.21,998.03,127.73,129.13,0.03,-0.08,1.15,4.65,-0.65,10.77,53.29,76.86,838.03,20.51
74599,22.21,998.03,127.73,128.85,0.04,-0.07,1.14,4.76,-0.16,11.23,53.28,76.87,838.38,20.51
74632,22.22,998.01,127.85,128.65,0.03,-0.07,1.14,4.68,-0.22,11.08,53.28,76.89,838.75,20.02
74663,22.22,998.01,127.85,128.49,0.04,-0.07,1.15,4.68,-0.15,11.06,53.27,76.91,839.09,20.02
74695,22.22,998.01,127.85,128.36,0.04,-0.07,1.14,4.57,-0.44,10.62,53.26,76.92,839.43,21.00
74727,22.21,998.20,126.24,127.94,0.04,-0.07,1.15,4.89,-1.21,10.97,53.26,76.90,839.78,21.00
74758,22.21,998.20,126.24,127.60,0.04,-0.07,1.15,4.54,-0.99,10.97,53.25,76.89,840.14,21.00
74792,22.21,998.20,126.24,127.33,0.04,-0.07,1.15,4.85,-1.12,10.97,53.26,76.88,840.50,21.00
74824,22.21,998.34,125.11,126.88,0.04,-0.07,1.15,4.72,-0.96,11.14,53.26,76.88,840.85,21.00
74856,22.21,998.34,125.11,126.53,0.04,-0.07,1.14,4.66,-1.25,10.89,53.25,76.87,841.20,21.00
74888,22.21,998.34,125.11,126.25,0.04,-0.07,1.14,4.68,-1.11,11.14,53.25,76.86,841.56,20.51
74919,22.21,998.52,123.61,125.72,0.03,-0.07,1.14,4.69,-0.80,11.22,53.24,76.86,841.91,21.00
74951,22.21,998.52,123.61,125.30,0.03,-0.07,1.15,4.71,-0.48,11.11,53.23,76.88,842.26,21.00
74985,22.21,998.52,123.61,124.96,0.04,-0.07,1.15,4.97,-1.00,11.14,53.25,76.86,842.64,21.48
75016,22.21,999.11,118.57,123.68,0.04,-0.08,1.15,4.62,-0.74,10.85,53.23,76.86,842.98,21.00
75047,22.21,999.11,118.57,122.66,0.04,-0.07,1.15,4.60,-0.51,11.06,53.22,76.87,843.32,21.00
75079,22.21,999.11,118.57,121.84,0.04,-0.07,1.15,4.50,-0.65,10.56,53.21,76.88,843.66,20.02
75111,22.21,999.64,114.13,120.30,0.04,-0.08,1.14,4.69,-0.39,11.02,53.20,76.88,844.01,20.51
75144,22.21,999.64,114.13,119.07,0.03,-0.08,1.15,4.69,-0.56,11.17,53.20,76.89,844.38,21.48
75175,22.21,999.64,114.13,118.08,0.05,-0.07,1.15,4.79,-0.48,10.91,53.19,76.89,844.72,21.48
75207,22.21,1000.37,108.02,116.07,0.04,-0.07,1.15,5.11,-0.97,11.41,53.20,76.89,845.08,21.00
75239,22.21,1000.37,108.02,114.46,0.04,-0.07,1.15,5.30,-1.34,11.96,53.21,76.86,845.47,20.51
75270,22.21,1000.37,108.02,113.17,0.05,-0.07,1.15,5.29,-1.64,11.99,53.23,76.83,845.85,21.00
75302,22.21,1001.46,98.86,110.31,0.03,-0.07,1.16,5.56,-1.79,11.95,53.25,76.80,846.22,21.48
75336,22.21,1001.46,98.86,108.02,0.04,-0.07,1.15,4.85,-0.94,11.11,53.26,76.80,846.60,20.51
75368,22.21,1001.46,98.86,106.19,0.04,-0.07,1.16,5.17,-1.29,11.35,53.27,76.78,846.96,21.00
75400,22.21,1003.09,85.13,101.98,0.03,-0.07,1.15,4.80,-1.28,10.94,53.28,76.77,847.31,20.51
75431,22.21,1003.09,85.13,98.61,0.04,-0.07,1.15,4.53,-0.62,10.48,53.26,76.78,847.64,21.48
75463,22.21,1003.09,85.13,95.91,0.04,-0.07,1.15,4.07,-0.13,10.04,53.24,76.81,847.96,21.48
